userID,text,created_at,favorite_count,followers_account,friends_count,location
17565,@MessEnScene | @realDonaldTrump right after this is alllllll over. https://t.co/AxmsrKP8K1,10/09/2016 22:00:06 EDT,78672,757,1425,Chicago
22724,RT @GovPenceIN: Calls to ban Muslims from entering the U.S. are offensive and unconstitutional.,10/09/2016 22:00:08 EDT,42748,2829,830,"brooklyn, ny"
10950,I think Hillary is trying to shoot death rays out of her eyes. I wish her well.,10/09/2016 22:00:08 EDT,203,122,200,"Westminster, CO"
18507,We may not agree on the candidate but I think we can all agree that Anderson Cooper looks sexy as hell,10/09/2016 22:00:09 EDT,5728,835,96,AL | NYU
4659,RT @genebsperling: Trump claim is rasing taxes on carried interest is a fraud. It is now 23.8%. He would cut taxes for those hedge fund par…,10/09/2016 22:00:09 EDT,2707,249,961,"New York, NY"
654,RT @ggreenwald: Clinton confirming that the speech excepts released by WikiLeaks are accurate. Someone please tell the MSNBC host who claim…,10/09/2016 22:00:09 EDT,9393,3634,202,"Reston, VA USA"
2246,@CorrynMC I'm having to drink my way through this shitshow.,10/09/2016 22:00:09 EDT,7,440,221,"Las Vegas, NV"
4662,"Yes, but his supporters only spout off when they rant about immigrants not paying taxes. #debates https://t.co/EH516vIB6U",10/09/2016 22:00:10 EDT,1451,2480,1209,Los Angeles
12851,RT @HRC: Reminder: Trump publicly praises Putin. Clinton speaks out against his anti-#LGBTQ laws in Russia. #Debates #Debates,10/09/2016 22:00:11 EDT,225,150,279,"Los Angeles, CA"
8850,RT @kateperkns: https://t.co/JCinBHn5NE,10/09/2016 22:00:14 EDT,435,1471,1297,"Yupstate, NY"
14055,A citrus king who savored the art of the deal #Lutz #News https://t.co/2esS1QHBLR #parkbenchnews,10/09/2016 22:00:14 EDT,109,560,1327,Tampa Florida
16376,@MANNofARCADIA https://t.co/0B0Uari5x8,10/09/2016 22:00:14 EDT,254,1789,1492,"Arcadia,LA"
21123,RT @smallrefusals: #TremendousNumberOfTaxes,10/09/2016 22:00:17 EDT,1291,76,280,"Annandale-On-Hudson, New York"
804,"RT @itskatcombs: Trump writing a term paper:

Sources Cited:
1. You Know It
2. I know It
3. Everybody Knows It",10/09/2016 22:00:18 EDT,2517,374,535,"Seattle, WA"
1210,"RT @paulapoundstone: #debates  Trump says Hillary is raising taxes ""massively,"" which is the same amount that he said Miss Universe gained…",10/09/2016 22:00:19 EDT,10,126,212,"Lynchburg, VA"
17999,"RT @NPR: At the #debate, Donald Trump challenged Hillary Clinton's health care plans. https://t.co/0nx2UhWkUW https://t.co/9NPBTDTJ69",10/09/2016 22:00:21 EDT,7660,197579,2112,Atlanta y Latinoamérica
22220,I want her to not do the here we go again thing.,10/09/2016 22:00:22 EDT,2119,1531,463,"Chicago, IL"
1445,"She, her, She has, her... Say her name, please! # @HillaryClinton #debate",10/09/2016 22:00:22 EDT,308,303,563,Pennsylvania
19924,RT @TamaraHiler: Just passed this Trump/Pence sign in rural VA and the Trump has been scratched out. Indicative of bigger movement? https:/…,10/09/2016 22:00:24 EDT,25,70,195,"Washington, DC"
12033,"Yep, @realDonaldTrump is right ""yak, yak, yak""  #debate",10/09/2016 22:00:25 EDT,711,867,2072,Colorado
6881,@kairyssdal but no real answer from Trump,10/09/2016 22:00:25 EDT,368,444,599,Massachusetts
2501,RT @mattklewis: Trump with a pretty good answer on taxes. #debate,10/09/2016 22:00:25 EDT,155,1646,750,"Washington, DC."
18923,@mariashriver He's a schoolyard bully. But a much more dangerous one.,10/09/2016 22:00:25 EDT,136,143,531,"Charleston, SC"
3570,"RT @LauraWenus: ""I know nothing about Russia"" That's really what you wanna hear someone running for President say. #debate",10/09/2016 22:00:25 EDT,777,89,202,San Francisco Bay Area
20881,We're screenshot-ing and meme-ing this debate because it's not a real debate. Which is sad.,10/09/2016 22:00:26 EDT,117,209,235,"Greenville, SC"
9931,"""I pay tax and I pay federal tax too. But I have a write off"" @realDonaldTrump #Debate",10/09/2016 22:00:26 EDT,555,462,587,"New York, NY"
8487,RT @Evan_McMullin: We need a simpler and fairer tax code. Here's my plan: https://t.co/dPSsmTL8y4 #debates,10/09/2016 22:00:26 EDT,1497,1325,1297,Minnesota
20925,"RT @ChuckWendig: ""I pay tremendous numbers of taxes. So many zeroes. Mostly zeroes. All the best zeroes."" -- Trump",10/09/2016 22:00:26 EDT,26581,895,330,"Webster City, IA"
17681,Hello @ASterling's 2140 followers - thank you so much for following! Wishing you all a happy Sunday!,10/09/2016 22:00:27 EDT,13758,2140,1949,SoCal
8187,"RT @kumailn: ""Bill Clinton is a bad guy and Hillary belongs to him because she is a woman and all women belong to their men.""",10/09/2016 22:00:28 EDT,1134,452,666,"Minneapolis, Minnesota"
1476,"As we said last time &amp; he knows, Trump said ""I guess so"" on invading Iraq, &amp; audits don't prevent him from releasing returns.  #debate",10/09/2016 22:00:29 EDT,49,1382,227,Philadelphia
3988,I just heard @solangeknowles #ASeatAtTheTable. TY @garthtrinidad and @kcrw for jamming it. A much better listen than this debate tonight.,10/09/2016 22:00:29 EDT,484,535,439,"Los Angeles, California"
1196,RT @ElseMarilyn: #TrumpsArmy #Debates2016 https://t.co/RsVHuR9UCp,10/09/2016 22:00:30 EDT,172,1822,1830,Beautiful Commonwealth of VA
17681,RT @WhenGraceDances: #BothScum https://t.co/M9T840Tile,10/09/2016 22:00:30 EDT,13758,2140,1949,SoCal
11633,@shondarhimes LOL,10/09/2016 22:00:30 EDT,599,728,1246,"Tampa Bay, Florida"
12493,Here comes a signal...BAM,10/09/2016 22:00:31 EDT,21626,992,1849,"York, ME"
10789,"Good Lord, you know when she's losing, she's smiling!",10/09/2016 22:00:31 EDT,1327,169,276,"Leawood, KS"
596,And it's a tax loss.  Could be accelerated depreciation taken.  Loss carry forward from before 1994. https://t.co/IrVUHlv9cI,10/09/2016 22:00:31 EDT,42,326,798,"Gig Harbor, Washington"
13541,"RT @davidaxelrod: Just for record, there were no ads in which @MichelleObama attacked @HillaryClinton.  I know. I was there. #debates",10/09/2016 22:00:32 EDT,6825,531,1103,Michigan
2783,RT @danney_williams: Watching my step mother @HillaryClinton  and @realDonaldTrump debate. https://t.co/YwD2sxgeAh,10/09/2016 22:00:33 EDT,12015,195,421,Ohio
2112,#Trump just admitted that he avoided paying personal federal income tax for the last 20 yrs of taxes. #washudebate,10/09/2016 22:00:34 EDT,3146,4934,2519,St. Louis
16376,RT @MANNofARCADIA: Team full of scrubs turnt into legends 😂😂😂 https://t.co/jNAmGbGUdy,10/09/2016 22:00:37 EDT,254,1789,1492,"Arcadia,LA"
567,@Amundok  #CarriedInterestProvisions,10/09/2016 22:00:37 EDT,108,174,326,"Johnstown, PA"
9622,"RT @TheDailyShow: Make America Lurk Again. 
#Debate https://t.co/BvoVhi545G",10/09/2016 22:00:39 EDT,39,144,1820,"Geneva, NY"
654,"RT @GideonKibret: @AnaGomesMEP  Europeans better prepare themselves for a refugee avalanche from #Ethiopia, a country being driven into rui…",10/09/2016 22:00:39 EDT,9393,3634,202,"Reston, VA USA"
2962,I wouldn't shake his hand either you don't know where it's been https://t.co/bVhxz9gSZh,10/09/2016 22:00:41 EDT,5088,532,1213,OH
14197,"RT @ananavarro: Dear GOP: Congrats! We nominated a misogynist, racist, vulgar, lying, ignorant, mad man as our nominee. Oh, and he breaths…",10/09/2016 22:00:41 EDT,3490,454,376,"Wilkes Barre, Pa"
14670,If the Law allows you to take it. You take it!!! Like what you go and say No no..let me give you money! #debate,10/09/2016 22:00:42 EDT,4376,173,123,"Kodak, Tennessee"
11236,"@ObsoleteDogma @AronMinkoff you're missing point. The reason Trump is where he is, is because he is viewed as an outsider, unlike Bush or HC",10/09/2016 22:00:42 EDT,3373,244,624,"Grayson, GA"
4439,Hannah decorated the dead cemetery around her Mommy's tree. Mommy would be proud. We love… https://t.co/nLxz5tZaZP,10/09/2016 22:00:43 EDT,257,550,330,"the beach, ca"
11684,RT @ariannahuff: Background on the loophole that Clinton referenced: https://t.co/liaBRbmXCC #debate,10/09/2016 22:00:43 EDT,5282,2410,3188,Atlanta and Decatur
11919,RT @TheGaloreMag: When its 3 am &amp; u can feel a creepy drunk guy looming behind you at 7-11 but ur just trying to play it cool and ord… ,10/09/2016 22:00:43 EDT,2963,469,151,"Sugar Hill, GA"
19582,Are we still only on the 3rd question from the audience? Can we talk about actual issues? #debate,10/09/2016 22:00:44 EDT,603,288,557,MA/NY/ME
20910,Does he not understand how the Senate works?,10/09/2016 22:00:44 EDT,4613,3989,3468,"Cambridge, Mass."
12851,RT @elizabethforma: .@realDonaldTrump is PROUD that he doesn't pay his taxes. He thinks he's smart - and you're stupid for paying yours. #d…,10/09/2016 22:00:45 EDT,225,150,279,"Los Angeles, CA"
5504,RT @realsesmith: I'm intrigued about how Secretary Clinton was supposed to retroactively change the tax code to cover Trump's 1995 return.…,10/09/2016 22:00:45 EDT,15716,1959,489,Utah
11485,RT @PatriotsTribune: Clinton says she is going to go high and goes straight to the race card. #debates,10/09/2016 22:00:46 EDT,6868,2739,2903,GEORGIA
804,"RT @igorvolsky: For all of us who have stood up to bullies in our lives, @HillaryClinton is teaching a graduate class at tonight's #debate",10/09/2016 22:00:46 EDT,2520,374,535,"Seattle, WA"
20355,"Shoutout to the awesome kid at @DunkinDonuts in Phoenix for giving me tons of free food &amp; drinks! So great being back, 2 years too long! ☕️",10/09/2016 22:00:47 EDT,46669,1016,98,"Redlands, CA"
8850,Sheesh.  https://t.co/GbwRKeCCKi,10/09/2016 22:00:47 EDT,435,1471,1297,"Yupstate, NY"
16941,Omfg she is so real for that,10/09/2016 22:00:47 EDT,4200,267,99,"jax, fl ☀️ "
3570,RT @Slate: Reminder: Donald Trump's tax plan would be absolutely worthless to the middle class. https://t.co/HjJjGqWxaO #debate https://t.c…,10/09/2016 22:00:48 EDT,778,89,202,San Francisco Bay Area
19247,RT @RonanFarrow: Not sure if this is a debate or a dramatic re-enactment of a YouTube comments section.,10/09/2016 22:00:48 EDT,273,127,316,NYC
14628,Can't wait to see the Trump word cloud #debate,10/09/2016 22:00:48 EDT,3089,231,603,San Francisco
7568,RT @classifiedfact: Benjamin Franklin was not trusted to write the Declaration of Independence as they were afraid he would write a joke in…,10/09/2016 22:00:49 EDT,1461,76,33,"polson, mt"
22390,"RT @JasonMillerinDC: ""She's all talk and no action.""",10/09/2016 22:00:50 EDT,47,820,1605,"Jefferson, GA"
12851,RT @sydneemcelroy: Trump knows the tax code so well because he takes advantage of it to screw over the country he wants to lead.,10/09/2016 22:00:51 EDT,225,150,279,"Los Angeles, CA"
11633,"RT @TheWeirdTeacher: Remove
The
Audience",10/09/2016 22:00:51 EDT,600,728,1246,"Tampa Bay, Florida"
10990,"Well @realDonaldTrump thank GOD it was all talk and no action re:your ""locker room talk"". #debate",10/09/2016 22:00:51 EDT,393,27,163,Colorado
20920,"everything is such a mess /
friend, be clever!
fifty years from now /
other people will be alive 

— Emmerich Kálmán",10/09/2016 22:00:52 EDT,2130,311,244,Washington DC
11485,RT @CGasparino: Great @realDonaldTrump answer on how @HillaryClinton failed to do tax reform and need for lower taxes #Debates2016,10/09/2016 22:00:53 EDT,6868,2739,2903,GEORGIA
20952,RT @timkaine: Donald—you can’t show us your plans because you have none. #Debate,10/09/2016 22:00:53 EDT,241,354,285,"Cedar Rapids, IA"
21898,@DMuny_ Took the words right out of my mouth!,10/09/2016 22:00:54 EDT,11816,1299,978,Wentzylvania
7830,Watched Edgar Allen Poe narrate the cask of Amontillado during his wake. Pretty unfortunato for… https://t.co/IWcl6CBKJv,10/09/2016 22:00:55 EDT,401,78,168,Maryland
5702,"RT @NolteNC: ""I think we're losing."" https://t.co/6fDUELOXCO",10/09/2016 22:00:55 EDT,313,82,382,"Salado, Texas"
3817,RT @MichaelSteele: GOP at this moment. #debate https://t.co/nD0gc29sWj,10/09/2016 22:00:55 EDT,4639,463,1861,"San Jose, CA "
14197,RT @HillaryClinton: Ask yourself: Do you want the guy who lost a billion dollars in one year—running a casino!—to run the U.S. economy? #de…,10/09/2016 22:00:55 EDT,3490,454,376,"Wilkes Barre, Pa"
5430,Congratulations to @JonKolb for completing another Ironman. https://t.co/iAIYbIVw2L,10/09/2016 22:00:56 EDT,131,412,883,"Muskogee, Oklahoma"
18656,RT @john_s_west: if only I'd known that the junior senator from new york had the power to unilaterally write tax code.,10/09/2016 22:00:57 EDT,621,277,529,"Chicago, IL"
369,"So proud of you, @JerodMacEvoy !! Congrats !! https://t.co/pf84ZdnEQw",10/09/2016 22:00:57 EDT,838,1609,1115,"Phoenix, AZ"
7305,RT @fordm: Trump just admitted he took the write-off. Incredible.,10/09/2016 22:00:57 EDT,3882,3034,976,"Des Moines, Iowa"
3570,RT @welt: Update: Er schnieft immer noch. Was ist da los? #sniffles #debate #debates2016,10/09/2016 22:00:57 EDT,779,89,202,San Francisco Bay Area
18507,We may not all agree on the candidate but I think we can all agree that Anderson Cooper looks sexy as hell,10/09/2016 22:00:58 EDT,5728,835,96,AL | NYU
13479,@lbmarflak He's a little loose with his words but it may just be locker room talk.  #debate,10/09/2016 22:00:58 EDT,151,1916,1461,DC
3040,RT @AnnCoulter: Great. Anderson Cooper gets discussion OFF an actual govt policy: hedgefund managers' tax scam -- brings it back to persona…,10/09/2016 22:00:58 EDT,6767,174,233,United States
6758,"RT @NolteNC: ""I think we're losing."" https://t.co/6fDUELOXCO",10/09/2016 22:00:59 EDT,1912,138,318,"Boston, MA"
4791,"RT @KyleKulinski: Trump: we have no growth in this country, no growth. #debate https://t.co/TvM2TFx6wY",10/09/2016 22:00:59 EDT,1713,626,438,"Hattiesburg, MS"
17251,Are the Kardashian's the executive producers of this debate? #Debates2016,10/09/2016 22:01:00 EDT,566,244,353,Pennsylvania
14105,Again bringing up the bern! #debates,10/09/2016 22:01:01 EDT,45,557,366,"Los Angeles, CA"
2501,"RT @KSoltisAnderson: The ""she's all talk, no action"" line that hammers home her 30+ year career in public eye is probably Trump's strongest…",10/09/2016 22:01:03 EDT,155,1646,750,"Washington, DC."
12033,RT @jimmystevens506: something tells me the #debate ain't going that well for her :l https://t.co/Pnj9uA5BXh,10/09/2016 22:01:03 EDT,711,867,2072,Colorado
240,"Get some new material, #Trump. Your cassette tape of canned memes is completely worn out.",10/09/2016 22:01:03 EDT,551,64189,967,Arizona
5702,RT @NolteNC: Hillary is getting yelly.,10/09/2016 22:01:03 EDT,313,82,382,"Salado, Texas"
22210,"RT @himynameiskita: raise your hand if you're apart of ""The African-Americans"" and you don't live in the inner city. 🙋🏽",10/09/2016 22:01:03 EDT,1023,441,684,new york
11485,"RT @DebAlwaystrump: NOV 8 AMERICA LIVES OR DIES
Trump✔we live &amp; prosper have 
our freedoms &amp; sovereignty
Hillary✔we die flooded with 
f… ",10/09/2016 22:01:04 EDT,6868,2739,2903,GEORGIA
8810,RT @PolitiFact: LIVE FACT-CHECK: Trump again is wrong claiming the U.S. is one of the highest-taxes nations in the world.… ,10/09/2016 22:01:06 EDT,3389,816,1900,"Staten Island, NY"
8850,"RT @gargameljermel: When they run out of facts, they go to the insults",10/09/2016 22:01:06 EDT,435,1471,1297,"Yupstate, NY"
2962,@unfoRETTAble lmao! 😀😃😂😁,10/09/2016 22:01:07 EDT,5088,532,1213,OH
4023,"RT @lourdesmeluza: Did you use the 916 mill loss in your tax return to avoid paying federal income taxes? Trump:
""Of course I do"". ""I absol…",10/09/2016 22:01:08 EDT,1821,91,205,"Los Angeles, California"
6150,"RT @BitchMedia: When Trump says Islamophobia is ""a shame"" and then in the next moment wants ""extreme vetting"" of Muslim immigrants.… ",10/09/2016 22:01:08 EDT,96,141,189,Iowa
3234,RT @GeorgeTakei: Trump keeps talking about Bernie like they're pals. But Sanders can't stand the sight of him.,10/09/2016 22:01:08 EDT,736,4696,3149,"Laguna Beach, CA"
16221,Can we get to The Cyber already,10/09/2016 22:01:08 EDT,1458,2292,384,"Los Angeles, CA"
2107,"RT @TaraReed_: A question about Muslims does NOT equal a question abt terrorism

A question about African Americans does NOT equal a questi…",10/09/2016 22:01:08 EDT,28,769,1664,Kansas City
18923,"RT @JustinWolfers: Fact-check: US taxes are lower than nearly any other country.

Trump's claim that they're among the highest is boll… ",10/09/2016 22:01:09 EDT,137,143,531,"Charleston, SC"
3011,"Giants halftime HB snap count: Bobby Rainey 14, Orleans Darkwa 10, Paul Perkins 2",10/09/2016 22:01:09 EDT,81,24376,791,"Cincinnati, OH"
10794,And Bigly still isn't a word,10/09/2016 22:01:09 EDT,301,81,118,Colorado Springs
3570,RT @joseiswriting: #FactsMatter: in past few years undocumented workers paid more federal taxes than Donald Trump: https://t.co/9Z4fXZD4MC…,10/09/2016 22:01:10 EDT,780,89,202,San Francisco Bay Area
7568,RT @Bethenny: This election is a shit show.,10/09/2016 22:01:10 EDT,1462,76,33,"polson, mt"
13430,RT @parabasis: Hillary Clinton personally wrote the tax code and has been Emperor of the United States for 30 years.,10/09/2016 22:01:11 EDT,1176,894,528,"New York, NY"
12722,#debate #BernieSanders. Respond. Why trump is using your name. Stop him.,10/09/2016 22:01:11 EDT,3663,144,1068," Adelanto, CA 92301"
21898,YES DOLPH ZIGGLER WON!!!,10/09/2016 22:01:11 EDT,11816,1299,978,Wentzylvania
22220,"Yay she's taking on the thirty years, and describing her actual role during them.",10/09/2016 22:01:11 EDT,2119,1531,463,"Chicago, IL"
9622,RT @mariashriver: Trump standing behind Mrs. Clintons in her space creeps me out. #debate,10/09/2016 22:01:12 EDT,40,144,1820,"Geneva, NY"
10014,"RT @DaneCook: Here is a debate drinking game: 
Take a shot when Trump sniffs. 
#debate",10/09/2016 22:01:13 EDT,1456,45,220,New Jersey
21759,@AshleenFarrell I assume your current Canadian existence looks like this https://t.co/uw75DkLAA6,10/09/2016 22:01:14 EDT,595,388,228,"Los Angeles, CA"
17688,"RT @CNNPolitics: #CNNRealityCheck: Trump on San Bernardino attack: ""Many people saw the bombs all over the apartment.” That’s FALSE.… ",10/09/2016 22:01:15 EDT,40,616,553,San Francisco
3040,RT @JoshuaThifault: Hillary is lying to the world. Trump has payed hundreds of millions of 💰 in payroll taxes!! Far more than Clinton has e…,10/09/2016 22:01:16 EDT,6769,174,233,United States
20570,RT @iSmashFizzle: A lifetime of public service just to hear a man on the same stage assert that you have done nothing.,10/09/2016 22:01:16 EDT,7321,1091,995,"Seattle, WA"
9931,"Did you use the bankruptcy to avoid paying taxes for 18 years? 
“Of course I do” - Donald Trump #Debate",10/09/2016 22:01:16 EDT,555,462,587,"New York, NY"
22724,"RT @JimGaffigan: I used to think we lived in the prequel for ""Idiocracy"" but now I realize it's ""Madmax"". #debate",10/09/2016 22:01:17 EDT,42750,2829,830,"brooklyn, ny"
14955,Did he answer the question.....or not? #Debates2016 https://t.co/LbKXCCiCaS,10/09/2016 22:01:18 EDT,2275,274,232,Georgia
12493,She's so bad at lying!  Oh @andersoncooper shut up. It's so obvious,10/09/2016 22:01:18 EDT,21626,992,1849,"York, ME"
5702,"RT @michellemalkin: When Hillary talks about ""the wealthy"" as if she isn't one of them... #debates #clintoncash
https://t.co/9O6CSwe5Uj",10/09/2016 22:01:18 EDT,313,82,382,"Salado, Texas"
22210,RT @ziwe: the African Americans have had enough #debate https://t.co/rEjZYK9oot,10/09/2016 22:01:19 EDT,1024,441,684,new york
12033,RT @RedheadAndRight: Pivot pivot #debate #debates,10/09/2016 22:01:19 EDT,711,867,2072,Colorado
8399,RT @JoshingtonState: I miss civility. #debate,10/09/2016 22:01:19 EDT,7451,130,255,"Rochelle, Illinois"
1837,@andersoncooper keeps saying #SheDidntInterruptU,10/09/2016 22:01:19 EDT,22973,1439,3443,PA
21154,He's pacing like a caged animal. #debates #TrumpVsClinton,10/09/2016 22:01:20 EDT,8640,539,1197,"Revelo, KY"
21135,RT @eglomb: Wasn't the war started by a republican president? #debates,10/09/2016 22:01:20 EDT,1092,908,791,Massachusetts
10044,@BrosConfessions @JMincone lol,10/09/2016 22:01:20 EDT,182799,117,211,"long Island, NY "
6680,RT @RonanFarrow: Not sure if this is a debate or a dramatic re-enactment of a YouTube comments section.,10/09/2016 22:01:23 EDT,3153,735,960,"Bryan, Texas"
17565,"RT @allisonshoe: Yes, that's absolutely how the Senate works, you asshole. #debate",10/09/2016 22:01:23 EDT,78673,757,1425,Chicago
9930,@gabblewis she's my hunni,10/09/2016 22:01:24 EDT,8000,334,537,New Jersey
9763,Is @HillaryClinton going to blame the movie the wold of Wallstreet for the tax problems in the country #debate,10/09/2016 22:01:24 EDT,54,165,147,"Dutchess County, NY"
5702,"RT @AdamBaldwin: #Debate

Hillary getting shrill...",10/09/2016 22:01:25 EDT,313,82,382,"Salado, Texas"
9808,RT @jeremycabo: GET BERNIE'S NAME OUT OF YOUR FILTHY BUTTHOLE MOUTH #debates https://t.co/xkzMJNU8cp,10/09/2016 22:01:27 EDT,2749,3122,999,"New York, NY"
13479,I'll set it up. I'll email you both. https://t.co/CbbyKKaD2s,10/09/2016 22:01:28 EDT,151,1916,1461,DC
8399,"RT @notaxation: Get rid of the income tax. Institute a federal VAT and a flat business tax. Boom. No loopholes, no deductions. Problem solv…",10/09/2016 22:01:31 EDT,7451,130,255,"Rochelle, Illinois"
6680,RT @KatyTurNBC: Trump admits he didn't pay federal income tax. Would not say for how long.,10/09/2016 22:01:32 EDT,3153,735,960,"Bryan, Texas"
5702,RT @AnnCoulter: Great. Anderson Cooper gets discussion OFF an actual govt policy: hedgefund managers' tax scam -- brings it back to persona…,10/09/2016 22:01:32 EDT,313,82,382,"Salado, Texas"
12722,RT @thehill: 'Apprentice' producer threatens to sue anyone who leaks outtakes of the show https://t.co/zHpAtSWXkG https://t.co/affb1KSN5T,10/09/2016 22:01:33 EDT,3663,144,1068," Adelanto, CA 92301"
3570,RT @Slate: The Trump campaign's tax defense? Nihilism. https://t.co/69lKgSC5OE #debate https://t.co/IfHWisDAT4,10/09/2016 22:01:33 EDT,781,89,202,San Francisco Bay Area
21432,"RT @realDonaldTrump: History lesson: There’s a big difference between Hillary Clinton and Abraham Lincoln. For one, his nickname is Hone… ",10/09/2016 22:01:34 EDT,12309,648,215,"Milan, Indiana"
16434,Omg.  Omg. Omg. Donald Trump. #ImWithHer,10/09/2016 22:01:34 EDT,1867,773,1118,Savannah 
1837,RT @JeffreyFeldman: Bernie Sanders just needs to come on stage and put a jar of mustard on Trump's lap... #debates,10/09/2016 22:01:35 EDT,22973,1439,3443,PA
9060,"Trump is running on the same platform as your friend who doesn't know where he wants to eat but hates where everyone else chose

#debate",10/09/2016 22:01:35 EDT,2184,4242,321,NEW YORK CITY
3011,"Giants halftime WR snap count: Odell Beckham 26, Victor Cruz 26, Sterling Shepard 26, Tavarres King 2. Out of 26",10/09/2016 22:01:36 EDT,81,24376,791,"Cincinnati, OH"
8508,Name dropping... Really!?! Depreciation and I ❤️  it! I didn't 💸my taxes....,10/09/2016 22:01:36 EDT,504,135,418,"Belleville, IL"
16371,"RT @GavinNewsom: Trump just said if he was in charge of the law, Clinton would be in jail. Jailing your opponent is something dictators do.",10/09/2016 22:01:37 EDT,29,10,65,Oakland
8850,"RT @ComplexMag: 9-1-1

Another clown sighting. 

#Debate https://t.co/dQToGADw1R",10/09/2016 22:01:39 EDT,435,1471,1297,"Yupstate, NY"
17681,"RT @WoobieTuesday: While two worthless humans vie for your meaningless American vote, this just happened in #DC tonight. #NoDAPL https://t.…",10/09/2016 22:01:39 EDT,13759,2140,1949,SoCal
3570,"RT @idarose: Maybe we will...RT @QueenofSpain: He claims to have no loans from Russia, but we'll never know #releasethetaxreturns #debate",10/09/2016 22:01:39 EDT,782,89,202,San Francisco Bay Area
453,RT @DrunkAubie: .@HillaryClinton @realDonaldTrump should Gus go back to wearing a visor or should he ride the hat until we lose?,10/09/2016 22:01:40 EDT,4940,684,666,"Huntsville, AL"
6762,It's true that Hillary and Obama left a vacuum in Iraq. That's why the White House carpets were so filthy for 8 years. #debate,10/09/2016 22:01:41 EDT,3136,1562,1861,Wellfleet-Brooklyn
961,"Damn, Anderson is taking no crap!! I love him. Best part of this shit show by far! #debate",10/09/2016 22:01:42 EDT,19131,111,255,Washington State
2664,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/bDMqYnug98,10/09/2016 22:01:42 EDT,123,181,150,"Rock Hill, SC"
10789,"Good Lord, you know when she's losing, she's smiling! #Debate",10/09/2016 22:01:43 EDT,1327,169,276,"Leawood, KS"
804,RT @thelindywest: ONE CANDIDATE SHOULD NOT HAVE TO EXPLAIN BASIC CIVICS TO HER OPPONENT IN THE MOTHERFUCKING PRESIDENTIAL DEBATE,10/09/2016 22:01:43 EDT,2521,374,535,"Seattle, WA"
15783,"If being a senator is so easy, why didn't Trump run for that?",10/09/2016 22:01:43 EDT,315,295,984,Washington DC
3570,"RT @idarose: ""They know my sheet better than anyone!"" At least someone knows his sheet. #Debates2016",10/09/2016 22:01:45 EDT,783,89,202,San Francisco Bay Area
6675,"Here's some baseball on your twitter feed. Yes, I have the @Rangers on a second screen https://t.co/FrvsvNLRqr",10/09/2016 22:01:45 EDT,3613,827,1126,"Austin, TX"
2403,RT @TLBJames: ISIS ISIS ISIS. #debate https://t.co/BnlAmoMGNH,10/09/2016 22:01:45 EDT,8646,455,1407,"Springfield, Missouri"
8810,RT @PolitiFact: LIVE FACT-CHECK: Clinton is right. Analysts say Trump’s plan would in disadvantage middle-class compared to wealthy… ,10/09/2016 22:01:46 EDT,3389,816,1900,"Staten Island, NY"
7890,"....and with you, DJT, it's all words with no meaning… #PresidentialDebate",10/09/2016 22:01:46 EDT,6215,747,1107,Baltimore
