userID,text,created_at,favorite_count,followers_account,friends_count,location
16984,RT @Jason1Goff: https://t.co/MAfAmMUoLI,09/26/2016 21:02:33 EDT,5718,223,490,Naperville
2437,"RT @BCayenneBird: Jerry Brown needs to be called out for fake ""pardons"" - he is not a man of mercy. https://t.co/nm74QytLLL",09/26/2016 21:02:35 EDT,308515,165078,169572,Nevada
13310,RT @dccc: Make sure EVERYONE knows you're not with Trump. Sign and RT: https://t.co/8UKNpDfT1L  #DebateNight #Debates2016 https://t.co/iVho…,09/26/2016 21:02:36 EDT,1095,172,1314,NC
10522,@weepapa are we gonna tweet at each other like we did for the Obama/Romney debates in 2012?,09/26/2016 21:02:37 EDT,392,333,282,"Bloomington, IN"
20112,"BRB. Working frantically to get Amendola, Edelman and Jimmy G suspended.",09/26/2016 21:02:39 EDT,2250,409,795,"New York, NY"
22489,RT @Mysteriousbat: This debate is gonna be lit. https://t.co/hWoX1nspo1,09/26/2016 21:02:39 EDT,24666,317,444,
17892,@colbertlateshow so where I'll be moving if Trump wins,09/26/2016 21:02:45 EDT,6108,1482,865,"NJ, NYC, SHH RIGHT BEHIND YOU!"
5368,"RT @Cubs: #KBoom!

Home run No. 39 for @KrisBryant_23 yields RBI Nos. 💯 and 101! #LetsGo https://t.co/Z1uFmcOdHe",09/26/2016 21:02:47 EDT,4857,239,737,"Kenosha, WI"
22216,My sisters teaching a dance class and I'm not. Feelin a lil salty,09/26/2016 21:02:49 EDT,2213,132,42,Chicago
22014,I'm scared. #Debates2016,09/26/2016 21:02:50 EDT,4064,546,498,"Pittsburgh, PA"
7128,RT @Eliz_Hightower: My whole family had health insurance for the last 20 yrs until Obamacare! Now none of us do.  https://t.co/5KKGVpWtps,09/26/2016 21:02:50 EDT,76,82,147,"Lexington Park, MD"
4973,Sold out https://t.co/lVQqyMbRAB,09/26/2016 21:02:51 EDT,184,324,202,"Los Angeles, CA"
8857,Trump vs. Clinton: A debate fact-check cheat sheet https://t.co/3bQyxzDZCz,09/26/2016 21:02:52 EDT,587,505,1676,"Washington, DC / Aurora, NY"
19043,RT @DebtCrisisOrg: Will candidates address your concerns about the student debt crisis during #debatenight?,09/26/2016 21:02:54 EDT,488,101,213,"Los Angeles, California"
13310,"RT @BernieSanders: I hope Trump tells us tonight why, amidst huge inequality, he thinks we should give huge tax breaks to billionaires. #De…",09/26/2016 21:02:55 EDT,1096,172,1314,NC
17840,Damning with faint praise https://t.co/lm3rAflU3t,09/26/2016 21:02:59 EDT,2408,66944,577,Here and there. Usually NYC.
19543,I don't think I've ever been excited about a debate before 😅,09/26/2016 21:03:00 EDT,10713,288,347,"Orange County, CA"
17098,#ImWithThisSixMinutesOfAwkwardSilence,09/26/2016 21:03:01 EDT,1854,184,160,"New York, New York"
22796,"@AnthonyIrwinLA I can't believe Donald Trump actually proposed the Purge as his own idea.

...

Okay. Maybe I can believe that one.",09/26/2016 21:03:03 EDT,48466,2107,681,"Lawrence, KS"
22374,"RT @NitrateDiva: For #debatenight, I'm taking requests for expressions-of-despair-in-classic-movies GIFs (if I've got it on DVD or you send…",09/26/2016 21:03:04 EDT,1655,185,1305,"Brooklyn, New York"
22216,My life is slowly crippling down again thanks to chem,09/26/2016 21:03:04 EDT,2213,132,42,Chicago
17892,@colbertlateshow also where I'll be moving if Trump wins,09/26/2016 21:03:06 EDT,6108,1482,865,"NJ, NYC, SHH RIGHT BEHIND YOU!"
11485,"RT @RedNationRising: Trump Camp Launches Ad Mocking Hillary Clinton for Asking Why She Isn’t 50 Points Ahead #RedNationRising #debates 
htt…",09/26/2016 21:03:07 EDT,6831,2717,2884,GEORGIA
7326,RT @ezraklein: I think the most underrated potential outcome of this debate is that both candidates perform reasonably well and nothing rea…,09/26/2016 21:03:08 EDT,64,90,456,Baltimore MD
21211,"""Donald Trump embracing a vision of let's slow down.""

I see they won't be calling a spade a spade tonight. Come on son.",09/26/2016 21:03:08 EDT,21,104,281,"Georgia, USA"
2437,"@pam_i_am_A1 🌻🌚🌝⛄ᏒᎬmᎬmbᎬᏒ ᏆhᎾsᎬ ᏞᎬss fᎾᏒᏆuᏁᎪᏆᎬ♥♬☮☯  ỹ̰õ̰ṵ̃ ã̰r̰̃ḛ̃ t̰̃h̰̃ḛ̃ c̰̃h̰̃ã̰ñ̰g̰̃ḛ̃ 💚   ҒΩLLΩШ
https://t.co/BhFaMppZhL",09/26/2016 21:03:09 EDT,308515,165078,169572,Nevada
13471,"@kevincarey1 Me, too! https://t.co/wLLvYXmEYO",09/26/2016 21:03:10 EDT,9249,3792,420,"Washington, D.C."
20983,https://t.co/XHwZ40sY8U,09/26/2016 21:03:13 EDT,143,84,535,"Mississippi, USA"
8487,I've already made my choice for POTUS. I'm only watching #Debates2016 to hear from @Evan_McMullin #EvanDebate,09/26/2016 21:03:14 EDT,1321,1207,1203,Minnesota
8889,here we gooooooo!!!!!! #debatenight,09/26/2016 21:03:14 EDT,2798,518,925,"Minneapolis, MN"
4929,"RT @Marlins: What a moment.

#JDF16 https://t.co/iT7KLTEmaQ",09/26/2016 21:03:16 EDT,3836,3547,353,"Sun Prairie, WI"
13310,"RT @billmaher: GOP won expectations game when it nominated an orangutan. As long as he doesn't fling his poop, ""Surprisingly dignified Trum…",09/26/2016 21:03:19 EDT,1097,172,1314,NC
14613,There should be a halftime and a #PuppyBowl #debatenight,09/26/2016 21:03:19 EDT,2506,10560,10487,SF Bay Area
22216,Shout out to carbon for fucking it up,09/26/2016 21:03:20 EDT,2213,132,42,Chicago
21529,one person followed me // automatically checked by https://t.co/A5AZsnRgFH,09/26/2016 21:03:21 EDT,9651,876,651,winona state university
22679,.@AstrolinerTV changing the channel like... https://t.co/1Xhb0xGZX7,09/26/2016 21:03:22 EDT,2095,124,104,"Lancaster, PA"
7072,"RT @HallieJackson: that thing where @mcuban shows you his ""stink-eye"" (says if Trump delivers a line to him, he'll smile.) https://t.co/zpU…",09/26/2016 21:03:27 EDT,3147,10926,6443,Baltimore
8889,@DomenicoNPR you have the best life.,09/26/2016 21:03:27 EDT,2798,518,925,"Minneapolis, MN"
20020,Let's do this thing. #NeverHillaryOrTrump   #mocthedebate https://t.co/EWD09c1ac4,09/26/2016 21:03:30 EDT,2654,710,622,"Chattanooga,TN"
2437,"@Mindspanker2002 🌻🌚🌝⛄ᏒᎬmᎬmbᎬᏒ ᏆhᎾsᎬ ᏞᎬss fᎾᏒᏆuᏁᎪᏆᎬ♥♬☮☯  ỹ̰õ̰ṵ̃ ã̰r̰̃ḛ̃ t̰̃h̰̃ḛ̃ c̰̃h̰̃ã̰ñ̰g̰̃ḛ̃ 💚   ҒΩLLΩШ
https://t.co/BhFaMppZhL",09/26/2016 21:03:30 EDT,308515,165078,169572,Nevada
15246,"I can't wait for those super dark, painful episodes start again! #Gotham",09/26/2016 21:03:32 EDT,3081,461,427,"Scranton, Pa"
15593,#debatenight https://t.co/COKzPJPFDs,09/26/2016 21:03:34 EDT,398,247,249,"San Buenaventura (Ventura), CA"
9843,@NY_Comic_Con Is there an ETA on when the Site Maintenance will be done? I've been trying to log in for over 2 days.  Thanks!,09/26/2016 21:03:35 EDT,1377,102,321,New Jersey
13310,RT @rcolema75: 🗣🗣THANKS Bloomberg Television 📺 will be fact checking lying despicably deplorable #realDonaldTrump. 🗣🗣🗣CHANNEL 669 xfinity H…,09/26/2016 21:03:36 EDT,1098,172,1314,NC
21430,RT @MiliziaCristina: Tomorrow night!! Coach Brian Sommer will be making an appearance on VOBS with Dan Lenard and George Whittam! Make... h…,09/26/2016 21:03:40 EDT,1432,1361,1262,"Los Angeles, California"
8187,We've got plenty of beer: ready for this debate. @AntNorwall @Follow_Me_JB #ImWithHer,09/26/2016 21:03:42 EDT,1085,446,663,"Minneapolis, Minnesota"
17112,I’m watching the #debatetonight,09/26/2016 21:03:42 EDT,288,413,389,"Wilmington, NC"
22374,RT @NitrateDiva: #ClassicMovieDespair dose #1: from IT'S A WONDERFUL LIFE (requested by @peronto907). https://t.co/VO5i1aRe4s,09/26/2016 21:03:44 EDT,1655,185,1305,"Brooklyn, New York"
21211,"""Can he prove he has the temperament to be commander-in-chief.""

uh... y'all still asking that question? https://t.co/hQ7aYI5urS",09/26/2016 21:03:45 EDT,21,104,281,"Georgia, USA"
9814,"RT @billmaher: Want to see Hillary come out and say ""The Russians just handed me your tax returns"" just to see if Trump bolts",09/26/2016 21:03:49 EDT,2047,919,1735,"Morgantown, WV"
22374,"RT @NitrateDiva: #ClassicMovieDespair dose #2: from 12 ANGRY MEN, though I enjoy this nasty character's despair, obviously (requested by @B…",09/26/2016 21:03:49 EDT,1655,185,1305,"Brooklyn, New York"
13310,"RT @chelseahandler: Who gets the first question was determined by a coin toss. To fuck with Trump, I hope they used a peso. #Debates",09/26/2016 21:03:50 EDT,1099,172,1314,NC
15306,"RT @Pierce_Brown: Famous last words: ""Let's take a drink every time one of these candidates lies.""",09/26/2016 21:03:50 EDT,47,108,129,Chicago - The World
19894,"You know, if B Rad ran either candidate's campaigns, they would automatically jump up in the polls. https://t.co/AlvNt93vW5",09/26/2016 21:03:53 EDT,3093,411,632,Omaha ✈️ Gainesville ✈️ Miami
16728,Come on Lester. Let's do the damn thing. #Debates2016,09/26/2016 21:03:55 EDT,4369,107,90,Tennessee
15612,"@EricLilly7 dude, this is SO annoying. When 6man &amp; bench players constantly complain about play time / role changes. So damn dumb.",09/26/2016 21:03:56 EDT,18603,433,918,"Cincinnati, OH"
19486,RT @Active_Minds: This is your gentle reminder. You are not alone. #SuicidePreventionMonth https://t.co/kk9bM4JssZ,09/26/2016 21:03:57 EDT,9235,498,914,hogwarts
4886,RT @ejbenjamin: I am ready for your political opinions https://t.co/fEwKdv4P4w,09/26/2016 21:03:58 EDT,3476,2268,2037,"Milwaukee, WI"
2437,RT @jojokejohn: Love the little arrogant turds-new trust fund kids-put then on the street with nothing-that arrogance withers like their em…,09/26/2016 21:03:59 EDT,308516,165078,169572,Nevada
9638,RT @hey_volero: Why does the #debatenight poster look like it's promoting a boxing fight?,09/26/2016 21:03:59 EDT,565,292,766,"Miami, FL"
20952,RT @common: Tomorrow is Voter Registration Day. Make your voice heard. https://t.co/4cZ3vipv6v https://t.co/G7WCtbz4zv,09/26/2016 21:04:01 EDT,172,349,281,"Cedar Rapids, IA"
21154,RT @pattonoswalt: Did you back @BernieSanders in the primaries? So did I. Now he's backing @HillaryClinton. And so am I. 'Cuz he's a wise m…,09/26/2016 21:04:02 EDT,7983,538,1092,"Revelo, KY"
11867,PBS making this sound like a rom com #debatenight,09/26/2016 21:04:04 EDT,972,298,191,NC
19878,"It's debate night, fuck them both!",09/26/2016 21:04:04 EDT,18942,711,618,Iowa
10522,The benefits of tenure https://t.co/3gKpQtw0Sm,09/26/2016 21:04:04 EDT,392,333,282,"Bloomington, IN"
2437,HOSTEL-JOHANN-CHAINSAW KILLER-MEDICON-ULTRA DETAIL-CHAINSAW-MACHETE-ERRIE-RARE  #Medicom https://t.co/ZexbMyCFvP? https://t.co/heJzVfjnkR,09/26/2016 21:04:05 EDT,308516,165078,169572,Nevada
2437,"@evl_T_Plibersek 🌻🌚🌝⛄ᏒᎬmᎬmbᎬᏒ ᏆhᎾsᎬ ᏞᎬss fᎾᏒᏆuᏁᎪᏆᎬ♥♬☮☯  ỹ̰õ̰ṵ̃ ã̰r̰̃ḛ̃ t̰̃h̰̃ḛ̃ c̰̃h̰̃ã̰ñ̰g̰̃ḛ̃ 💚   ҒΩLLΩШ
https://t.co/BhFaMppZhL",09/26/2016 21:04:05 EDT,308516,165078,169572,Nevada
1597,RT @BenjySarlin: IT BEGINS https://t.co/UnoCSj3Zoq,09/26/2016 21:04:06 EDT,66,314,197,"Pittsburgh, PA"
18035,"Tonight you can watch overpaid adults act like children while millions of people watch. Oh yah, you can also watch Monday Night Football.",09/26/2016 21:04:07 EDT,596,300,675,"Alamogordo, NM"
17999,RT @AndreaD_gtv: Con la intervención de la periodista internacional @GlendaAhora se realizó un foro para discutir la relación empresa/medio…,09/26/2016 21:04:07 EDT,7538,197326,2074,Atlanta
7788,RT @ForecasterEnten: Here we go. Bless you all.,09/26/2016 21:04:12 EDT,0,356,384,"Milwaukee, WI"
19486,RT @mishacollins: Anyone going to watch the debate tonight? I'm tuning in. Wanna watch together? Discuss it as it unfolds? Enjoy popcorn? B…,09/26/2016 21:04:13 EDT,9237,498,914,hogwarts
1706,#debatenight https://t.co/0LQ4jJ064V,09/26/2016 21:04:14 EDT,6178,25488,715,"Philadelphia, PA"
13310,RT @kerrywashington: It's time for the #Debate!  Tune in now! #ImWithHer #debates,09/26/2016 21:04:14 EDT,1100,172,1314,NC
1921,"Sitting here, watching a dude clear his throat &amp; shuffle papers on @cspan. Good times. #DebateNight #Debates",09/26/2016 21:04:16 EDT,813,313,188,Oregon
20697,"@jenniferweiner lol @jenniferweiner lol, i loved her offering #ZachGalifianakis ""pamphlets"" about lady issues… https://t.co/46yZGHKPS5",09/26/2016 21:04:16 EDT,799,775,639,"New York, NY"
17215,Live: @HillaryClinton and @realDonaldTrump face off in the first debate at @HofstraU. https://t.co/E2P407HCDJ #VoteBecause,09/26/2016 21:04:17 EDT,94,135,148,"Naples, Florida"
5368,@lawonthedraw yeah we've seen that movie before haha.,09/26/2016 21:04:19 EDT,4857,239,737,"Kenosha, WI"
9615,"@byRachelMWilson @BOMonkeys you are making America great, again!",09/26/2016 21:04:19 EDT,15320,746,381,Chicago
21820,RT @jeremybird: One last time before this starts: you can DO something about this election. Start by sending this to your networks: https:/…,09/26/2016 21:04:23 EDT,391,708,2354,"Washington, D.C. | Boston, MA"
15783,#RollPride #HofstraDebate,09/26/2016 21:04:24 EDT,304,288,983,Washington DC
8267,Hello @grayghost100's 1002 followers - thank you so much for following! Wishing you all a happy Monday! &gt;&gt; https://t.co/mAv7Ebb6Ck,09/26/2016 21:04:25 EDT,8,1001,914,Hilo HI
2437,"@hoosercharles58 🌻🌚🌝⛄ᏒᎬmᎬmbᎬᏒ ᏆhᎾsᎬ ᏞᎬss fᎾᏒᏆuᏁᎪᏆᎬ♥♬☮☯  ỹ̰õ̰ṵ̃ ã̰r̰̃ḛ̃ t̰̃h̰̃ḛ̃ c̰̃h̰̃ã̰ñ̰g̰̃ḛ̃ 💚   ҒΩLLΩШ
https://t.co/BhFaMppZhL",09/26/2016 21:04:28 EDT,308516,165079,169572,Nevada
3507,Good for Lester! I hope he puts that binder of facts to work tonight! #DebateNight,09/26/2016 21:04:29 EDT,129,1429,225,"West Hollywood, CA"
1700,Here we go.,09/26/2016 21:04:31 EDT,1836,101,170,philadelphia
1196,Lester Hold of NBC nightly news....about to aid and abet the criminal @HillaryClinton,09/26/2016 21:04:32 EDT,169,1821,1830,Beautiful Commonwealth of VA
10522,RT @Clare_Brock: @womenalsoknow has a strong gif game today https://t.co/JbjU3jO2pn,09/26/2016 21:04:35 EDT,392,333,282,"Bloomington, IN"
17999,RT @Guatevision_tv: El papel de los medios en el desarrollo del país https://t.co/49cagTYUMk https://t.co/sks7oz8WFA,09/26/2016 21:04:35 EDT,7540,197326,2074,Atlanta
