userID,text,created_at,favorite_count,followers_account,friends_count,location
15079,"RT @Timcast: Wow Hillary, how do you know who is giving info to @wikileaks this sounds like a conspiracy theory. #debate",10/19/2016 21:30:38 EDT,862,104,480,Seattle
2212,Hillary Clinton sounds like a rambling moron!!!,10/19/2016 21:30:40 EDT,413,41,69,"Springfield, MO"
7128,"RT @mike_pence: Women and families deserve better than abortion. Life matters, @HillaryClinton. https://t.co/TbHL9vzDCk",10/19/2016 21:30:40 EDT,140,94,153,"Lexington Park, MD"
2501,"RT @sjauhar: Unfortunately, this argument from Hillary that the Wikileaks are illegal doesn't address the issue of what she said. #debate",10/19/2016 21:30:41 EDT,138,1649,729,"Washington, DC."
1597,RT @HouseCracka: We just swerved into @wikileaks and Russia!!!!!!!!!,10/19/2016 21:30:42 EDT,71,355,220,"Pittsburgh, PA"
20404,That right there is worth 184m!!!!!,10/19/2016 21:30:43 EDT,112,129,501,"Charlotte, NC"
3056,@YungDisick question answered. https://t.co/RUffkA02C6,10/19/2016 21:30:44 EDT,13698,677,664,"Dayton, OH"
4855,"RT @IngrahamAngle: ""Open borders"" just applies to energy?  That doesn't even make sense.",10/19/2016 21:30:45 EDT,4362,2763,2508,"Los Angeles, CA"
11485,RT @StefanMolyneux: I wonder if Hillary Clinton worried about families being torn apart when she helped destroy Libya.,10/19/2016 21:30:48 EDT,6912,2796,2954,GEORGIA
9763,Omg let's blame Russia for what you said @HillaryClinton next you'll say you were quoting a movie about Lincoln....oh wait wrong debate,10/19/2016 21:30:48 EDT,66,166,148,"Dutchess County, NY"
2246,"RT @billmaher: So far, she is killing him, and he sounds like he knows he's toast. Also sounds like he's about 2 cigars away from an electr…",10/19/2016 21:30:48 EDT,7,440,221,"Las Vegas, NV"
7233,RT @Ash4President: Clearly not the most immature candidate anymore... #Ash4President #DebateNight https://t.co/ESP8R0533t,10/19/2016 21:30:48 EDT,1069,457,741,Baltimore
1597,RT @afed3352: Trump Campaign Manager: Clinton Camp Interfering With Democracy https://t.co/ZVogi3ZPYp,10/19/2016 21:30:49 EDT,71,355,220,"Pittsburgh, PA"
17230,👏🏻👏🏻👏🏻👏🏻,10/19/2016 21:30:49 EDT,7385,700,663,McPherson Kansas
16758,Got her 😂😂😂😂😂😂,10/19/2016 21:30:50 EDT,2267,678,903,"Jacksonville, AL"
8889,@MayorHodges We should add her to our squad.,10/19/2016 21:30:50 EDT,2959,525,930,"Minneapolis, MN"
8953,Bigly fear #debatenight,10/19/2016 21:30:51 EDT,28,271,55,new york
15066,"Stop trying to make ""big league/bigly"" happen Donald. #fetch #meangirls #debatenight",10/19/2016 21:30:51 EDT,428,686,1382,"Boston, MA"
20020,An overall look at the Truth or Falsehoods of Trump and Clinton. #Mocthedebate https://t.co/SNruCPZ4rv,10/19/2016 21:30:52 EDT,2734,724,636,"Chattanooga,TN"
1622,RT @bloggins1: The real #debate question: IS HE SAYING BIG-LEAGUE OR BIGLY?! #debatenight,10/19/2016 21:30:52 EDT,112,48,172,"Philadelphia, PA"
15137,"Bad bad Russians! Taking Clintons secrets and making them public, lol.  #debatenight",10/19/2016 21:30:53 EDT,294,54,164,"OKC, OK"
961,"@komonews @realDonaldTrump So unborn baby is more important that mom. Okay, that's going to play out well!",10/19/2016 21:30:54 EDT,19971,118,257,Washington State
6452,I still don’t know if Trump is saying “bigly” or “big league”.,10/19/2016 21:30:55 EDT,3686,519,1283,"Fort Worth, Texas"
8088,Dtrumpf doing his best @AlecBaldwin impression 👏🏻💁🏻,10/19/2016 21:30:55 EDT,5527,2077,330,nyc
4127,"Hillary is tearing up Donald on the Russians! Take that, comrade!",10/19/2016 21:30:56 EDT,13145,17482,13603,"San Luis Obispo, CA"
11485,RT @shansmith: @mattklewis She doesn't want to rip families apart. Just unborn babies.,10/19/2016 21:30:56 EDT,6912,2796,2954,GEORGIA
2783,#TrumpTruth https://t.co/cvIiwUoD1c,10/19/2016 21:30:57 EDT,13947,215,421,Ohio
13646,"RT @jwoodham: If you really want to scare people this Halloween, just find a way to turn ""Donald Trump's views on women's rights issues"" in…",10/19/2016 21:30:57 EDT,572,73,375,"Dallas, TX"
9343,Don't Syrians come from Syria? #debate,10/19/2016 21:30:57 EDT,4059,3857,233,Minneapolis
20227,@AlminaSabotic you 😂😂😂 https://t.co/ufytrkhqsv,10/19/2016 21:30:59 EDT,18159,828,867,Saint Louis University 2017
14271,RT @petridishes: THE WAAAALLL https://t.co/SqATZjy1tp,10/19/2016 21:31:00 EDT,1700,375,467,NJ/NYC
15309,RT @Ejbauersfeld: This is the first debate where I'm genuinely scared that stores may run out of wine on #ElectionDay2016. Must stock up no…,10/19/2016 21:31:00 EDT,462,182,305,
9064,"There is no ""line"" to become US citizens. Listen to @WNYC podcast from last week, https://t.co/CWIgEghewQ",10/19/2016 21:31:01 EDT,1237,10339,1422,NYC
11004,ughhhhghghhgh SHUT UP T*UMP!!!!!!,10/19/2016 21:31:01 EDT,11688,123,622,Kansas
16434,@KimCottrell  no,10/19/2016 21:31:02 EDT,2026,776,1120,Savannah 
21924,"You better moderate, Chris! #debatenight",10/19/2016 21:31:02 EDT,946,625,1364,Bermuda
12493,GO Donald Go! #debatenight,10/19/2016 21:31:03 EDT,25308,1430,2654,"York, ME"
11012,#ChrisWallace not putting up with any shenanigans. #debatenight,10/19/2016 21:31:04 EDT,7839,2475,2011,"Long Island, NY"
11440,"Hillary is eating Trumps ass up! Yes, Hillary, YES!! #ImWithHer #debatenight",10/19/2016 21:31:05 EDT,20190,479,282,I wish I was at the beach.
7128,RT @AmyMek: Homicides In Chicago (Gun Free Zone) Eclipse U.S. Death Toll In Afghanistan And Iraq. #debatenight #debate,10/19/2016 21:31:05 EDT,140,94,153,"Lexington Park, MD"
21123,"""Hold on! This is going to get out of control!"" #debate  literally this election.",10/19/2016 21:31:06 EDT,1311,77,306,"Annandale-On-Hudson, New York"
11485,"RT @actlightning: Mark Levin: Hillary confirmed she's an extremist who supports no limits on abortion, including on the last minute before…",10/19/2016 21:31:06 EDT,6912,2796,2954,GEORGIA
6772,"RT @UpshotNYT: During the debate, play with the 1,024 ways this election could turn out. Produce agita or balm.… ",10/19/2016 21:31:08 EDT,7855,1893,1734,"Boston, MA"
16221,"Russian hackers!!!!! Hacking into our mainframes!! While playing Darude ""Sandstorm""!!",10/19/2016 21:31:09 EDT,1527,2314,391,"Los Angeles, CA"
20921,And yup. https://t.co/rRIYiYBGEu,10/19/2016 21:31:09 EDT,3088,1433,4681,"Washington, DC"
22220,Now we have an awkward segue to...I'm not even sure what? At least here was substantive.,10/19/2016 21:31:09 EDT,2195,1538,464,"Chicago, IL"
4820,@ChristiChat @TheDemocrats how can you vote for someone that wants to GUT &amp; DISEMBOWEL the FIRST Ammendment?!?!?!?!… https://t.co/cwBC01X4uy,10/19/2016 21:31:10 EDT,2026,313,996,"Casper, WY"
4855,RT @realDonaldTrump: Hillary is the most corrupt person to ever run for the presidency of the United States. #DrainTheSwamp https://t.co/xA…,10/19/2016 21:31:12 EDT,4362,2763,2508,"Los Angeles, CA"
4298,RT @nprpolitics: From an earlier NPR fact check: Immigrants commit violent crime at lower rate than those born in the US #debatenight https…,10/19/2016 21:31:12 EDT,529,639,760,"Palm Springs, CA"
3451,Yes. https://t.co/c7RKOHsKgE,10/19/2016 21:31:14 EDT,21,386,401,"Cleveland, OH"
8953,@fuggirls I wondered what that was,10/19/2016 21:31:14 EDT,28,271,55,new york
18282,"RT @seelolago: ""Nobody's talking about Obama deporting tons of people.""
YES WE ARE.
WE'VE BEEN TALKING ABOUT IT.
FOR YEARS. 
#debate2016",10/19/2016 21:31:15 EDT,2147,1570,822,"Washington, DC"
2703,Substance vs. No Substance. Tonight's #debate.,10/19/2016 21:31:17 EDT,5190,1246,1346,"Cleveland, OH"
216,"RT @Talkmaster: Wallace just nailed Hillary's blubbery ass on the ""open borders"" comment.  She turns it into comments about Russia.",10/19/2016 21:31:17 EDT,19,744,231,Gilbert AZ
961,@KING5Seattle @HillaryClinton by a mile!!!,10/19/2016 21:31:18 EDT,19972,118,257,Washington State
22679,Trump is clearly agitated. It's hilarious. #debatenight,10/19/2016 21:31:19 EDT,2498,129,112,"Lancaster, PA"
1167,RT @MissLiberty: https://t.co/RgH7wkpK6P,10/19/2016 21:31:20 EDT,824,922,1289,"Richmond, VA"
240,Rehearsed soundbite. *Drink*,10/19/2016 21:31:21 EDT,576,62715,1019,Arizona
7128,"RT @AmyMek: Hillary is the Pro-Death Candidate!!! 

No wonder she is flooding our country with Muslims....

#debatenight #debate",10/19/2016 21:31:21 EDT,140,94,153,"Lexington Park, MD"
4662,Where does Trump get his numerical figures? I'm asking a serious question. I need sources. #debate,10/19/2016 21:31:21 EDT,1462,2502,1213,Los Angeles
21041,"@jeremyyoude and, God know, a civilized country doesn't need 18!",10/19/2016 21:31:22 EDT,4645,2499,1698,"East Lansing, MI"
17840,"Immigration removal orders sought, by year. https://t.co/rclkPP03aU https://t.co/yOVeLnlmm7",10/19/2016 21:31:22 EDT,2600,68611,595,Here and there. Usually NYC.
8872,I told NBC4 who I thought was winning the debate. Cast your vote now #ivoted #NBC4You #ipickedClinton https://t.co/XW8qjHhzQg,10/19/2016 21:31:25 EDT,10886,4188,865,"Brooklyn, NY"
3499,Sniffing again,10/19/2016 21:31:25 EDT,2368,286,603,San Francisco
20404,@AT84WR 💸💸💸💸💸totally worth it,10/19/2016 21:31:26 EDT,112,129,501,"Charlotte, NC"
22220,He is losing his words.,10/19/2016 21:31:26 EDT,2195,1538,464,"Chicago, IL"
19896,"You're 18, not 5. Grow up and act your age.",10/19/2016 21:31:27 EDT,3913,184,467,"Huntington, WV"
14670,@Dexter_A_Taylor @strwberrybeatle id there is a person in there?They should have rights too.Cause they r a human and humans deserve rights,10/19/2016 21:31:27 EDT,4557,178,125,"Kodak, Tennessee"
11867,Trump doesn't want to actually overturn Roe v Wade bc then he might be responsible if he impregnated a woman. #debatenight,10/19/2016 21:31:27 EDT,1124,301,194,NC
15743,Watching @HillaryClinton poke bear &amp; waiting for moment where un-Presidential Trump pops out is a low point in our great democratic-republic,10/19/2016 21:31:27 EDT,771,6113,6720,"Methuen, Massachusetts "
15948,RT @JohnAvlon: Fact: Reagan and W. are closer to Hillary’s position on immigration than Trump.,10/19/2016 21:31:27 EDT,6570,204,346,"Dallas, TX"
1445,RT @momsamango: #Trump cannot control himself. It's what's in his heart. #debate2016  https://t.co/OvO0mjgX3p,10/19/2016 21:31:28 EDT,329,303,563,Pennsylvania
7580,"RT @emilynussbaum: This is a GREAT answer by Hil on abortion. Detailed, emotional. It's a pleasure &amp; a relief to hear people talking like t…",10/19/2016 21:31:29 EDT,862,136,76,Massachusetts
15846,I lost track of how many times Trump has sniffed. Is anyone keeping count? #debate,10/19/2016 21:31:30 EDT,22100,349,414,"Miami, FL"
17076,"Topic: open borders

Hillary: So like Putin
Trump: Radical Islamic Terrorism

Sounds about right
#debatenight",10/19/2016 21:31:31 EDT,485,395,359,"Massachusetts, USA"
12493,RT @flyambition: Hillary: The president of Mexico had Donald shook!! Hahaha #debatenight,10/19/2016 21:31:31 EDT,25308,1430,2654,"York, ME"
14197,RT @terraynemyricks: No plans. Just fear. Trump 2016. #debatenight,10/19/2016 21:31:31 EDT,3496,457,377,"Wilkes Barre, Pa"
9931,"""That was a great pivot off the fact that she wants open borders."" Trump #Debate",10/19/2016 21:31:31 EDT,613,491,595,"New York, NY"
2800,RT @ievankaminski: Open Borders=Energy #debatenight https://t.co/X9OGWuJWaR,10/19/2016 21:31:33 EDT,8191,779,335,
4820,@ayeletw @artfuse how can you vote for someone that wants to GUT &amp; DISEMBOWEL the FIRST Ammendment?!?!?!?!?!? https://t.co/YNy6hT7ehn,10/19/2016 21:31:32 EDT,2026,313,996,"Casper, WY"
4973,Seated vs. standing? Where the candidates are makes for a very different debate https://t.co/7JfNoX6mME,10/19/2016 21:31:33 EDT,184,335,202,"Los Angeles, CA"
7788,He's starting to go off script. He's getting riled up. #debatenight,10/19/2016 21:31:33 EDT,1,351,385,"Milwaukee, WI"
4973,"Update on: Live updates: Dodgers 0, Cubs 0 (3rd inning) https://t.co/ZA3Ghp3xlM",10/19/2016 21:31:33 EDT,184,335,202,"Los Angeles, CA"
4873,sniffy is back,10/19/2016 21:31:33 EDT,402,127,108,"Madison, WI"
2501,"“We will stop radical Islamic terrorism, she and President Obama won’t even say the words” Strong answer from Trump. #debatenight",10/19/2016 21:31:34 EDT,138,1649,729,"Washington, DC."
17854,"Debate drinking game for grammar nazis everywhere: take a shot every time Trump says the (non)word ""bigly"". #DebateHeadache",10/19/2016 21:31:34 EDT,328,54,64,"Queens, NY"
4973,The final debate begins without a handshake https://t.co/yQWpkXMsB8,10/19/2016 21:31:34 EDT,184,335,202,"Los Angeles, CA"
14427,"""I don't know Putin."" I mean. You said you did. Like a lot. #fb #debatenight",10/19/2016 21:31:34 EDT,19,126,216,"Nashville, TN"
4973,Dodgers and Cubs are scoreless through three innings https://t.co/te2idu8hgJ,10/19/2016 21:31:34 EDT,184,335,202,"Los Angeles, CA"
2246,RT @blurb: Thousands millions open borders serious trouble Putin likes me. #Debate,10/19/2016 21:31:35 EDT,7,440,221,"Las Vegas, NV"
4973,Was Justice Ruth Bader Ginsburg 'forced to apologize' for her comments about Trump? https://t.co/w7kz3q5MQA,10/19/2016 21:31:35 EDT,184,335,202,"Los Angeles, CA"
1162,Trump TV announcement will be all westerns. #badhombres https://t.co/e9QWu97oSA,10/19/2016 21:31:35 EDT,1252,148,232,"Portland, OR"
1762,Chris Wallace doing a great job!  #debate,10/19/2016 21:31:35 EDT,4105,514,694,"Eagle Point, OR"
4973,You actually don't have to choose between going to the NLCS game and watching the debate https://t.co/D27NXNwv44,10/19/2016 21:31:36 EDT,184,335,202,"Los Angeles, CA"
9508,@ManRepeller omg thank you. It's not just me!,10/19/2016 21:31:36 EDT,1687,169,430,new york
13152,They should Mike Francesca moderate the debates..I think he's the only one who could possibly cut off trump cc @WFAN660,10/19/2016 21:31:37 EDT,10205,877,340,"Hudson Valley, NY"
1762,Chris Wallace doing a great job!  #debate https://t.co/RTCI49wG6H,10/19/2016 21:31:37 EDT,4105,514,694,"Eagle Point, OR"
8933,@realDonaldTrump What? Bigly? What? https://t.co/xvHJ3sLeKB,10/19/2016 21:31:38 EDT,60,605,951,"Minneapolis, MN"
9260,@ChrisPirillo someone started sniffing* 👃🏼 #debatenight,10/19/2016 21:31:39 EDT,2543,114,122,New York City
8351,"Trump's tell is his sniffling, it's his oreo",10/19/2016 21:31:39 EDT,2051,1277,825,nyc
9533,"Very much better, bigly, bad hombres. #debatenight #idiot",10/19/2016 21:31:40 EDT,49,85,258,"Rochester, NY"
15079,RT @Bro_Pair: Hillary is whining that the Russian government let us know what she actually thinks and says,10/19/2016 21:31:40 EDT,862,104,480,Seattle
15846,"RT @SophiaBush: Stating that you'd like ""open boarders"" for ENERGY GRIDS is not the same as saying open boards with no regulation for human…",10/19/2016 21:31:40 EDT,22100,349,414,"Miami, FL"
15065,"Trump Finds Support in Pinterest Users: ""We're Also Here to End Bad Ombré""",10/19/2016 21:31:41 EDT,2536,1000,987,"Washington, DC via Boston"
3301,@HillaryClinton skips question on her wanting open borders &amp; Diverts to @realDonaldTrump having Russia choreographing election #debatenight,10/19/2016 21:31:41 EDT,130,67,191,Ohio
22220,You're the puppet! Ha!,10/19/2016 21:31:41 EDT,2195,1538,464,"Chicago, IL"
14271,h o m b r e s #debatenight,10/19/2016 21:31:43 EDT,1700,375,467,NJ/NYC
22516,"RT @AngelaHaysMoore: Hillary Clinton says ""we will not have open borders."" That's not what she said to the Brazilian bank!!",10/19/2016 21:31:43 EDT,3259,753,577,"Indiana, USA"
15004,"RT @DavidKristoph: Wait, so is Trump defending Obama's deportations now? I'm confused. #debatenight #debate",10/19/2016 21:31:44 EDT,347,337,552,Indiana
13646,RT @billyeichner: I can't watch the debate but I heard Trump just mentioned these guys? https://t.co/4twlwptCN3,10/19/2016 21:31:48 EDT,573,73,375,"Dallas, TX"
9,.@LiveFreedomOrDi Gov. @ScottWalker pointed that out after one of the primary debates as anyone familiar with #prolife position would.,10/19/2016 21:31:48 EDT,581,2491,2653,"Birmingham, AL."
10950,Putin puppet!,10/19/2016 21:31:49 EDT,276,121,201,"Westminster, CO"
19186,It scares me that Hillary laughs every time Trump talks about being friendly with Russians,10/19/2016 21:31:51 EDT,8882,194,466,Philly
10671,"@JimmyBear2 damn I have over 5 in ""rigged""",10/19/2016 21:31:51 EDT,104,652,1381,Florida
5890,1800 is also a tequila. #DebateHeadache #debatenight,10/19/2016 21:31:52 EDT,4386,684,1019,New Hampshire
11513,A noble spirit embigglies the smallest man,10/19/2016 21:31:52 EDT,8336,982,303,"Leland, MS"
10981,Trump won't repudiate Putins use of espionage to try to influence this election.,10/19/2016 21:31:53 EDT,1338,5520,5536,"New York, NY"
14016,"You're the puppet. No, you're the puppet. #debatenight",10/19/2016 21:31:54 EDT,3469,458,1356,"Baltimore, Maryland"
20672,I would watch the #debate but I can't listen to Trump talk without wanting to saw his nads off with a kite string.  #VoteHilary,10/19/2016 21:31:56 EDT,561,70,102,Gangsta's Paradise
15862,"Donald Trump: she deflected, so let me deflect even more",10/19/2016 21:31:56 EDT,2701,343,354,"Pullman, Wa"
4017,#yespuppet #debatenight,10/19/2016 21:31:57 EDT,718,1300,1162,California
14670,But did you say you want some open borders???? #debatenight,10/19/2016 21:31:57 EDT,4557,178,125,"Kodak, Tennessee"
9288,SNAP https://t.co/tHkBIMsvkN,10/19/2016 21:31:57 EDT,2599,7400,1515,NYC
7788,"LOL! ""You're the puppet,....no you're the puppet.""  OMG #debatenight",10/19/2016 21:31:59 EDT,1,351,385,"Milwaukee, WI"
14675,@JVM you are so wrong!! Hillary is what is bad in this world!!,10/19/2016 21:31:59 EDT,6873,211,2311,Blackshear GA
4820,@FoxNews @realDonaldTrump https://t.co/uNYsnOG4r9,10/19/2016 21:31:59 EDT,2026,313,996,"Casper, WY"
4543,#puppet #ZINGER! #sniffymcsniffs,10/19/2016 21:31:59 EDT,1594,1616,1066,"Los Angeles, CA"
3755,She is destroying this clown. Wow.,10/19/2016 21:32:00 EDT,28206,1361,842,Los Angeles
16938,"RT @NyleDiMarco: I'm just so glad I can't hear Trump.

#DeafGain",10/19/2016 21:32:02 EDT,6237,510,591,"Tampa, Fl"
21281,"No, you are",10/19/2016 21:32:03 EDT,244,254,244,"Philadelphia, PA"
11867,"@Manna_Festo Apparently it's ""big league"" and it's a NYC thing.",10/19/2016 21:32:03 EDT,1125,301,194,NC
12065,You're the puppet,10/19/2016 21:32:04 EDT,2410,1280,199,North Carolina
2246,RT @sallykohn: Everybody remember when Republicans were saying that Russia invaded Ukraine because Obama wasn't tough enough on Putin?!?!?…,10/19/2016 21:32:04 EDT,7,440,221,"Las Vegas, NV"
22796,@themattgalloway Said the liar,10/19/2016 21:32:05 EDT,49006,2140,682,"Lawrence, KS"
13848,"RT @BestCoast: Uh oh, Donald's Xanax wore off! #debatenight",10/19/2016 21:32:05 EDT,4665,114,434,"Omaha, Nebaskgag"
11594,YOU'RE THE PUPPET! #Debatenight #debate,10/19/2016 21:32:06 EDT,981,534,676,Atlanta
11485,RT @FranciscoMedRep: @realDonaldTrump I AM LATINO AND VOTING TRUMP. WE NEED JOBS; NOT HANDOUTS. WE MUST SEND HILLARY TO PRISON AND THROW AW…,10/19/2016 21:32:06 EDT,6912,2796,2954,GEORGIA
13327,He's interrupting!,10/19/2016 21:32:08 EDT,836,493,706,"Stonington, CT USA"
1738,Ohhhhh God damn Hillary,10/19/2016 21:32:08 EDT,64,150,196,"Villanova, PA"
7128,RT @charliekirk11: Want to talk about Russia? Hillary sold our uranium rights out to Russians for a multi million dollar contribution to he…,10/19/2016 21:32:09 EDT,140,94,153,"Lexington Park, MD"
16833,"no YOU'RE the puppet

#Election2016 #debatenight",10/19/2016 21:32:09 EDT,5292,291,601,"Washington, DC"
216,"RT @WordSmithGuy: Wow! Hillary just said that her speech about ""open borders"" had to do with energy. Seriously! Great pivot / lie. 😎 #trump…",10/19/2016 21:32:09 EDT,19,744,231,Gilbert AZ
10777,Give it to him Hillary! #debate,10/19/2016 21:32:10 EDT,71,19,70,"Sarasota, FL"
18536,RT @OwenPaterline: @aleesahn covered. https://t.co/L2YEtenodP,10/19/2016 21:32:10 EDT,552,226,436,not here
4289,"#debate2016 #debate ""You're the Puppet!""",10/19/2016 21:32:10 EDT,598,263,1227,"Fullerton, CA"
11440,@SophiaBush How can Hillary stand debating that ignorant fool? She does it with such class and grace.,10/19/2016 21:32:11 EDT,20190,479,282,I wish I was at the beach.
9523,Annnndddddd here we go. She finally got under his skin. Buckle up. Bigly. #Debates,10/19/2016 21:32:13 EDT,1400,209,580,"Utica/Albany, NY"
9931,"""He wants a puppet for president of the United States"" Clinton
""No, you're the puppet"" Trump interrupts 
#debatenight",10/19/2016 21:32:14 EDT,613,491,595,"New York, NY"
20020,Trump connecting to voters in a critical swing state on Immigration. #Mocthedebate https://t.co/RJgo3uII0T,10/19/2016 21:32:14 EDT,2734,724,636,"Chattanooga,TN"
18536,@OwenPaterline good thank you,10/19/2016 21:32:15 EDT,552,226,436,not here
9136,DT encouraged espionage against our people. DT spouts the Putin line. #SheSlays #debatenight #ImWithHer,10/19/2016 21:32:16 EDT,265,711,105,"NYC/Portland, OR"
14242,"@Tom_Wright12 @mizzoudems @PhillipArnzen those were the best. @matt_tharp and @craigarnzen can come to serious agreement. Sad, @MizzouCRs.",10/19/2016 21:32:16 EDT,27132,8932,3132,"Washington, D.C., and Missouri"
1597,RT @AnnCoulter: Hillary on verge of suggesting Gen. Jack Ripper first-strike on Russia!,10/19/2016 21:32:17 EDT,71,355,220,"Pittsburgh, PA"
16833,@laurasterenberg GREAT MINDS,10/19/2016 21:32:18 EDT,5293,291,601,"Washington, DC"
3451,"#GaryJohnson should be in this debate. Not endorsing him, just saying he should be in the discussion. https://t.co/VZJJPwUp9y",10/19/2016 21:32:19 EDT,21,386,401,"Cleveland, OH"
11235,"You're the puppet. No, you're the puppet. #debatenight",10/19/2016 21:32:19 EDT,113,350,339,"New York, NY"
22337,No youre the puppet,10/19/2016 21:32:19 EDT,6551,323,396,"Lexington, KY"
4873,"Nothing says presidential like an ""I know you are but what am I?"" argument.",10/19/2016 21:32:19 EDT,402,127,108,"Madison, WI"
12493,Ah that's her MO!  Accuse them of what you are doing!!  She's getting lost HAHAHAHAHAHA #debatenight,10/19/2016 21:32:20 EDT,25309,1430,2654,"York, ME"
12179,"RT @billmaher: Is ""bigly"" a word? No, its not. That should be disqualifying itself!",10/19/2016 21:32:20 EDT,32,88,513,"CT, USA"
9288,"RT @SopanDeb: In 2014, Trump said specifically that he spoke to Putin: 
https://t.co/fuDZrvAG6F https://t.co/KqYyrJlWuZ",10/19/2016 21:32:21 EDT,2600,7400,1515,NYC
21041,"@jeremyyoude I mean, are intelligence agencies the American Holy Hand Grenade (Monty Python...)???",10/19/2016 21:32:21 EDT,4645,2499,1698,"East Lansing, MI"
21204,"And now @realDonaldTrump is starting to fall into @HillaryClinton 's traps. Got stuck on her saying ""puppet."" #Debatenight",10/19/2016 21:32:21 EDT,1810,1164,2476,"Miami, FL"
4820,@FoxNews @realDonaldTrump how can you vote for someone that wants to GUT &amp; DISEMBOWEL the FIRST Ammendment?!?!?!?!?… https://t.co/esPV8dQVBS,10/19/2016 21:32:22 EDT,2026,313,996,"Casper, WY"
7128,RT @GovMikeHuckabee: HRC whining about Russians stealing her emails. I thought she hit the reset button with Russia?  Let's reset her--send…,10/19/2016 21:32:23 EDT,141,94,153,"Lexington Park, MD"
16938,RT @getglucky: Notorious B.I.G.L.Y,10/19/2016 21:32:25 EDT,6238,510,591,"Tampa, Fl"
240,"#Trump: ""I know you are but what am I?""
#Hillary #TrumpThePuppet",10/19/2016 21:32:25 EDT,576,62715,1019,Arizona
1597,RT @MarkSKrikorian: I thought this was supposed to be about immigration?,10/19/2016 21:32:26 EDT,71,355,220,"Pittsburgh, PA"
15597,@caldwell2419 the only thing real in this world is WWE wrestlemania,10/19/2016 21:32:26 EDT,22307,1023,1918,"West Chester, OH"
9064,I'm having Cold War flashbacks #generationX,10/19/2016 21:32:26 EDT,1237,10339,1422,NYC
14670,GREAT PIVOT!!!! #debatenight,10/19/2016 21:32:26 EDT,4557,178,125,"Kodak, Tennessee"
13453,RT @sam_welt: Clinton can literally lie through her teeth on national television and people still believe it. Unbelievable.,10/19/2016 21:32:27 EDT,6647,476,603,"Trenton, FL"
4289,"RT @kasie: ""That's because he'd rather have a puppet as president of the United States,"" @HillaryClinton says of Putin. Trump: ""You're the…",10/19/2016 21:32:28 EDT,599,263,1227,"Fullerton, CA"
4017,"I counted, 6 times https://t.co/Kb5GR3XY7o",10/19/2016 21:32:28 EDT,719,1300,1162,California
22562,#roasted #debate,10/19/2016 21:32:28 EDT,1472,679,570,"Florida, USA"
2783,.#TrumpTruth https://t.co/NnmRT6ZOmP,10/19/2016 21:32:28 EDT,13951,215,421,Ohio
16938,"RT @EmilyVanCamp: Yes, that happened too 🙄 https://t.co/fVSHoi8vmt",10/19/2016 21:32:30 EDT,6240,510,591,"Tampa, Fl"
1738,@mossreport I bet he's the kind of guy who tries to win with 6 of a kind at poker,10/19/2016 21:32:31 EDT,64,150,196,"Villanova, PA"
17840,#yourethepuppetbadhombre,10/19/2016 21:32:31 EDT,2600,68611,595,Here and there. Usually NYC.
17230,Fuck yes!!!! Let's go!!!,10/19/2016 21:32:32 EDT,7385,700,663,McPherson Kansas
20920,@BruceLevenstein my favorite bourbon for sure,10/19/2016 21:32:32 EDT,2164,312,246,Washington DC
18767,"RT @jenniferamur: There’s a Russia section in this — The final Trump-Clinton debate: Beware these foreign policy myths
https://t.co/86bbULL…",10/19/2016 21:32:33 EDT,784,7104,1544,"Washington, DC"
8399,Complete Bull! Russia is not involved . Jesus she always deflects with nonsense.  #debatenight,10/19/2016 21:32:33 EDT,7481,131,255,"Rochelle, Illinois"
17473,RT @TMZ: LeBron James &amp; Teammates -- Go Crazy In Cleveland Bar ... When Indians Win ALCS! (VIDEO) https://t.co/njpsdTcX9V,10/19/2016 21:32:33 EDT,3233,243,878,Tarpon Springs FLORIDA
1597,RT @JudgeJeanine: Hillary allowed for the sale of 25% of US uranium to Russia and made millions for her foundation! #debate,10/19/2016 21:32:34 EDT,71,355,220,"Pittsburgh, PA"
8601,"RT @Cernovich: #ShameOnHer for not taking responsibility for her words, rotten Hillary blames Russia for Wikileaks, but the leaks are true!…",10/19/2016 21:32:34 EDT,169,66,126,"Chicago, Illinois"
17641,"RT @cjc: ""No, YOU'RE the puppet!"" 

Good comeback, bro.",10/19/2016 21:32:34 EDT,3350,1160,453,Detroit
2403,Waiting for Trump to unravel... #puppet,10/19/2016 21:32:35 EDT,8772,452,1412,"Springfield, Missouri"
14016,"RT @ryan: No you're a puppet.
No, you are.
YOU ARE.
YOU!!",10/19/2016 21:32:35 EDT,3470,458,1356,"Baltimore, Maryland"
21287,Refugees are going to come flooding into the US from Syria? Can I ask how they're going to get here? #debate,10/19/2016 21:32:35 EDT,374,13589,3266,"Westborough, MA"
19878,Cubs taking this one baby!!!,10/19/2016 21:32:36 EDT,19159,724,629,Iowa
2201,"""Dafuq he just say?"" #debatenight https://t.co/QP6Vcmf5EZ",10/19/2016 21:32:35 EDT,208,295,448,"Kansas City, MO"
1921,"Hillary: Trump would be a puppet to Putin.
Trump: NO U.
#debatenight",10/19/2016 21:32:36 EDT,910,313,194,Oregon
14172,"The ""calm"" Trump just left the building. Surprised he lasted this long. #Election2016 #DebateNight",10/19/2016 21:32:36 EDT,35061,198,235,"Tucson, AZ"
